date,platform,age_group,region,device,campaign_type,hour,impressions,month,click_rate,clicks,cpc,cost,conversion_rate,conversions,day,fatigue_factor
2025-07-12,Instagram,26-35,South India,Mobile,Text,7,21303,7,0.06947725431318426,1480,1.3,1924.0,0.05732560178964902,83,192,0.99232
2025-07-13,Instagram,18-25,South India,Mobile,Text,2,73853,7,0.03307824054130738,2442,1.3,3174.6,0.14248608214451616,344,193,0.99228
2025-07-14,Google,36-50,South India,Desktop,Image,20,4264,7,0.05120513342121862,218,0.9,196.20000000000002,0.07269707875860747,14,194,0.99224
2025-07-15,Google,18-25,South India,Mobile,Video,18,19315,7,0.07401780667317055,1429,0.9,1286.1000000000001,0.20237423546811642,286,195,0.9922
2025-07-16,Instagram,36-50,West India,Desktop,Image,13,79229,7,0.05157967234983192,4086,1.3,5311.8,0.09624675671227609,389,196,0.99216
2025-07-17,Instagram,26-35,North India,Desktop,Image,10,83102,7,0.04346888973648072,3612,1.3,4695.6,0.11484168320386359,410,197,0.99212
2025-07-18,Instagram,36-50,West India,Desktop,Video,11,61521,7,0.06032984794278696,3711,1.3,4824.3,0.09331107516733347,343,198,0.99208
2025-07-19,Instagram,26-35,South India,Desktop,Text,10,25811,7,0.04149772518399306,1071,1.3,1392.3,0.15295543814552776,161,199,0.99204
2025-07-20,Instagram,26-35,South India,Mobile,Video,10,34405,7,0.043381300634048235,1492,1.3,1939.6000000000001,0.19322368842439294,285,200,0.992
2025-07-21,Google,36-50,North India,Mobile,Video,21,53157,7,0.07948332114061239,4225,0.9,3802.5,0.10214212464709586,427,201,0.99196
2025-07-22,Google,26-35,South India,Mobile,Image,20,60823,7,0.03558126012174866,2164,0.9,1947.6000000000001,0.13414606263568,287,202,0.99192
2025-07-23,Instagram,36-50,West India,Mobile,Video,17,20856,7,0.038923636967016374,811,1.3,1054.3,0.0696700611163105,55,203,0.99188
2025-07-24,Instagram,26-35,West India,Mobile,Video,9,93902,7,0.05073485210160753,4764,1.3,6193.2,0.07495934481875131,354,204,0.99184
2025-07-25,Google,18-25,West India,Mobile,Video,15,47970,7,0.06305919767504085,3024,0.9,2721.6,0.13765784025864916,412,205,0.9918
2025-07-26,Google,18-25,West India,Desktop,Text,7,51787,7,0.024644997501366943,1276,0.9,1148.4,0.11023125324103099,138,206,0.99176
2025-07-27,Instagram,26-35,West India,Mobile,Text,5,77174,7,0.03471367307875989,2678,1.3,3481.4,0.10033437393375011,265,207,0.99172
2025-07-28,Google,26-35,North India,Mobile,Image,18,87352,7,0.032613805365931024,2848,0.9,2563.2000000000003,0.1124012637170391,317,208,0.99168
2025-07-29,Google,36-50,West India,Mobile,Image,12,21598,7,0.05057709074862441,1092,0.9,982.8000000000001,0.143920619726374,155,209,0.99164
2025-07-30,Google,18-25,South India,Mobile,Text,14,43541,7,0.0463876982908834,2019,0.9,1817.1000000000001,0.1555251392319238,311,210,0.9916
2025-07-31,Instagram,36-50,South India,Mobile,Video,12,11652,7,0.04686577594683909,546,1.3,709.8000000000001,0.12442802640245956,66,211,0.99156
2025-08-01,Instagram,26-35,South India,Mobile,Image,0,17963,8,0.08134604745460636,1461,1.3,1899.3,0.1266877275009999,183,212,0.99152
2025-08-02,Google,26-35,South India,Mobile,Image,20,33223,8,0.037252761697067524,1237,0.9,1113.3,0.18152569359443363,222,213,0.99148
2025-08-03,Instagram,36-50,North India,Desktop,Video,1,32024,8,0.061550589412825985,1971,1.3,2562.3,0.1196988735836201,232,214,0.99144
2025-08-04,Google,26-35,South India,Desktop,Video,12,4941,8,0.01959799174067521,96,0.9,86.4,0.135063527161308,11,215,0.9914
2025-08-05,Google,18-25,North India,Desktop,Video,1,74923,8,0.058001187388327,4345,0.9,3910.5,0.16793570735885263,722,216,0.99136
2025-08-06,Instagram,36-50,South India,Mobile,Video,10,75060,8,0.06814674965318684,5115,1.3,6649.5,0.2149252480687206,1089,217,0.99132
2025-08-07,Instagram,18-25,North India,Mobile,Video,12,42617,8,0.06850902031291717,2919,1.3,3794.7000000000003,0.16333249137768407,471,218,0.99128
2025-08-08,Instagram,18-25,North India,Mobile,Text,9,91815,8,0.05757352390894528,5286,1.3,6871.8,0.04361906238569106,227,219,0.99124
2025-08-09,Instagram,18-25,North India,Mobile,Video,22,55704,8,0.06520945036073927,3632,1.3,4721.6,0.11977745055714793,431,220,0.9912
2025-08-10,Instagram,36-50,South India,Mobile,Image,21,27025,8,0.060325132808337324,1630,1.3,2119.0,0.07664332194036523,122,221,0.99116
2025-08-11,Google,26-35,North India,Mobile,Text,14,84172,8,0.038605244729396485,3249,0.9,2924.1,0.0681761799615825,219,222,0.99112
2025-08-12,Google,18-25,West India,Desktop,Image,0,44224,8,0.06285935699889886,2779,0.9,2501.1,0.10562561646713009,290,223,0.99108
2025-08-13,Google,18-25,West India,Mobile,Video,13,14277,8,0.058892470482462295,840,0.9,756.0,0.0852168163040388,70,224,0.99104
2025-08-14,Google,18-25,South India,Mobile,Image,9,49718,8,0.07434945572645539,3696,0.9,3326.4,0.12345378529737276,451,225,0.991
2025-08-15,Instagram,26-35,West India,Mobile,Video,17,41995,8,0.045927426495306435,1928,1.3,2506.4,0.15607034823653637,297,226,0.99096
2025-08-16,Google,26-35,West India,Mobile,Image,10,8539,8,0.07056591186880326,602,0.9,541.8000000000001,0.1624857667750917,96,227,0.99092
2025-08-17,Instagram,36-50,West India,Desktop,Image,6,33853,8,0.06032098787720507,2042,1.3,2654.6,0.06960448649930796,140,228,0.99088
2025-08-18,Instagram,26-35,South India,Mobile,Video,14,27811,8,0.10345178731985635,2877,1.3,3740.1,0.11019241763035384,314,229,0.99084
2025-08-19,Instagram,36-50,South India,Mobile,Image,2,93464,8,0.09698830415454425,9064,1.3,11783.2,0.10649327408799876,956,230,0.9908
2025-08-20,Google,36-50,West India,Mobile,Text,1,7909,8,0.057026993472268014,451,0.9,405.90000000000003,0.060721065587602575,26,231,0.99076
2025-08-21,Instagram,36-50,South India,Mobile,Image,21,94605,8,0.05129617284389533,4852,1.3,6307.6,0.09513417088199405,456,232,0.99072
2025-08-22,Google,36-50,North India,Mobile,Text,7,54433,8,0.05808938835075351,3161,0.9,2844.9,0.13216277627680964,413,233,0.99068
2025-08-23,Google,36-50,West India,Desktop,Text,7,47084,8,0.03811624281177047,1794,0.9,1614.6000000000001,0.05049992024932969,89,234,0.99064
2025-08-24,Instagram,18-25,South India,Desktop,Image,10,74569,8,0.07508995316840678,5599,1.3,7278.7,0.11233712942363859,622,235,0.9906
2025-08-25,Google,26-35,South India,Desktop,Text,15,57816,8,0.02877583953674669,1663,0.9,1496.7,0.07810557713001345,127,236,0.99056
2025-08-26,Google,18-25,West India,Mobile,Text,1,11748,8,0.05477167269733975,643,0.9,578.7,0.04318260189018454,26,237,0.99052
2025-08-27,Instagram,36-50,South India,Mobile,Image,21,71602,8,0.0967289295453067,6925,1.3,9002.5,0.05880330068914595,403,238,0.99048
2025-08-28,Google,26-35,West India,Mobile,Video,4,63465,8,0.03950867371717349,2507,0.9,2256.3,0.17985982529750286,445,239,0.99044
2025-08-29,Instagram,18-25,South India,Desktop,Video,6,50408,8,0.0688009397632349,3468,1.3,4508.400000000001,0.21031114195660114,722,240,0.9904
2025-08-30,Instagram,18-25,North India,Desktop,Text,19,12998,8,0.03895418443551719,506,1.3,657.8000000000001,0.11611612924907912,57,241,0.99036
2025-08-31,Instagram,36-50,West India,Desktop,Text,12,14764,8,0.06754081633068527,997,1.3,1296.1000000000001,0.098168257466191,96,242,0.99032
2025-09-01,Google,18-25,North India,Mobile,Video,1,46379,9,0.04791325217906908,2222,0.9,1999.8,0.16891645063718186,371,243,0.99028
2025-09-02,Google,18-25,West India,Mobile,Text,2,82394,9,0.07104551838588027,5853,0.9,5267.7,0.05208987516560491,301,244,0.99024
2025-09-03,Instagram,18-25,South India,Mobile,Video,8,60588,9,0.09600244870302993,5816,1.3,7560.8,0.1969812557901726,1133,245,0.9902
2025-09-04,Google,18-25,North India,Mobile,Image,9,83613,9,0.06831367680165563,5711,0.9,5139.900000000001,0.0943222040939302,532,246,0.99016
2025-09-05,Instagram,18-25,South India,Mobile,Text,23,63398,9,0.04920726393853179,3119,1.3,4054.7000000000003,0.13561630344379672,417,247,0.99012
2025-09-06,Instagram,36-50,West India,Mobile,Image,12,76793,9,0.038849003486264674,2983,1.3,3877.9,0.07188491521876106,211,248,0.99008
2025-09-07,Instagram,36-50,West India,Desktop,Video,20,48210,9,0.07803030504374113,3761,1.3,4889.3,0.18786729468269997,698,249,0.99004
2025-09-08,Google,18-25,West India,Mobile,Video,12,45560,9,0.0668328274453201,3044,0.9,2739.6,0.14344357968878327,431,250,0.99
2025-09-09,Google,36-50,West India,Mobile,Image,4,70201,9,0.04409273388111729,3095,0.9,2785.5,0.04102725144982108,124,251,0.98996
2025-09-10,Instagram,36-50,West India,Mobile,Text,22,17734,9,0.10991716969603764,1949,1.3,2533.7000000000003,0.09579279300829321,184,252,0.98992
2025-09-11,Google,26-35,North India,Mobile,Image,6,75376,9,0.03167348203415886,2387,0.9,2148.3,0.0792671707635722,187,253,0.98988
2025-09-12,Google,18-25,West India,Desktop,Image,16,78598,9,0.059419486084750055,4670,0.9,4203.0,0.048050260663772444,221,254,0.98984
2025-09-13,Instagram,36-50,South India,Mobile,Text,14,73580,9,0.033473941065657674,2463,1.3,3201.9,0.09595282519856328,233,255,0.9898
2025-09-14,Instagram,36-50,North India,Mobile,Video,4,3063,9,0.07891256935945512,241,1.3,313.3,0.09531063676566191,21,256,0.98976
2025-09-15,Instagram,18-25,South India,Desktop,Image,23,23313,9,0.06819984994417988,1589,1.3,2065.7000000000003,0.0754760852405295,117,257,0.98972
2025-09-16,Instagram,26-35,West India,Mobile,Image,6,28087,9,0.09675740956164015,2717,1.3,3532.1,0.08887708035032221,238,258,0.98968
2025-09-17,Google,18-25,South India,Mobile,Video,1,46779,9,0.040546509482105815,1896,0.9,1706.4,0.08599141355799374,161,259,0.98964
2025-09-18,Instagram,26-35,North India,Desktop,Image,23,41181,9,0.06003264091169265,2472,1.3,3213.6,0.07787500411601356,190,260,0.9896
2025-09-19,Instagram,18-25,North India,Desktop,Video,17,19205,9,0.05516928452453002,1059,1.3,1376.7,0.06400736653840998,66,261,0.98956
2025-09-20,Google,18-25,North India,Mobile,Text,9,13464,9,0.04387495285283487,590,0.9,531.0,0.04183153832465045,23,262,0.98952
2025-09-21,Google,18-25,South India,Mobile,Video,0,28132,9,0.036847707869558204,1036,0.9,932.4,0.22097159005575032,225,263,0.98948
2025-09-22,Instagram,18-25,North India,Mobile,Video,13,51737,9,0.10106899574086343,5229,1.3,6797.7,0.18968142187841133,980,264,0.98944
2025-09-23,Instagram,26-35,South India,Desktop,Image,18,70285,9,0.07104349976041384,4993,1.3,6490.900000000001,0.1715128005941221,846,265,0.9894
2025-09-24,Instagram,26-35,West India,Mobile,Video,15,65549,9,0.10053249926268924,6589,1.3,8565.7,0.08669468974491082,564,266,0.98936
2025-09-25,Instagram,36-50,West India,Desktop,Video,18,36306,9,0.058121927168853234,2110,1.3,2743.0,0.16994962252441828,354,267,0.98932
2025-09-26,Google,18-25,South India,Desktop,Image,5,26592,9,0.025874058992433287,688,0.9,619.2,0.1348156683686531,91,268,0.98928
2025-09-27,Google,26-35,North India,Desktop,Video,11,84987,9,0.05188932560853012,4409,0.9,3968.1,0.05377685282373125,234,269,0.98924
2025-09-28,Instagram,26-35,South India,Mobile,Image,2,94794,9,0.10564019768465305,10014,1.3,13018.2,0.1825362056306464,1807,270,0.9892
2025-09-29,Instagram,26-35,South India,Mobile,Text,6,45758,9,0.10569591211738373,4836,1.3,6286.8,0.16803585520503894,803,271,0.98916
2025-09-30,Instagram,18-25,South India,Mobile,Video,23,99392,9,0.036306906719803744,3608,1.3,4690.400000000001,0.183771722007088,655,272,0.98912
2025-10-01,Instagram,36-50,West India,Desktop,Text,2,88157,10,0.05239000806139493,4618,1.3,6003.400000000001,0.061549430005198885,280,273,0.98908
2025-10-02,Google,26-35,South India,Mobile,Video,16,7577,10,0.05953190515486612,451,0.9,405.90000000000003,0.1552548930031795,69,274,0.98904
2025-10-03,Google,18-25,West India,Mobile,Video,14,86230,10,0.058424148484055326,5037,0.9,4533.3,0.06637592263283502,330,275,0.989
2025-10-04,Instagram,26-35,South India,Mobile,Text,18,9263,10,0.0557310159866698,516,1.3,670.8000000000001,0.07651019986026038,38,276,0.98896
2025-10-05,Instagram,26-35,West India,Mobile,Text,18,83741,10,0.09690069798793914,8114,1.3,10548.2,0.11935346631024253,957,277,0.98892
2025-10-06,Instagram,36-50,South India,Mobile,Image,22,9072,10,0.11174094437692263,1013,1.3,1316.9,0.09036543175076919,89,278,0.98888
2025-10-07,Instagram,26-35,South India,Mobile,Image,10,61814,10,0.07252771632528193,4483,1.3,5827.900000000001,0.066669709343876,294,279,0.98884
2025-10-08,Instagram,26-35,North India,Mobile,Text,20,46306,10,0.11310171197272434,5237,1.3,6808.1,0.03314461752570613,171,280,0.9888
2025-10-09,Google,18-25,North India,Mobile,Video,19,6691,10,0.039274073632384575,262,0.9,235.8,0.13697329891543775,34,281,0.98876
2025-10-10,Google,18-25,South India,Mobile,Image,1,88649,10,0.039941743806103235,3540,0.9,3186.0,0.19317526051147363,675,282,0.98872
2025-10-11,Google,36-50,South India,Desktop,Video,6,2953,10,0.058566115277741526,172,0.9,154.8,0.14226778069405935,23,283,0.98868
2025-10-12,Instagram,18-25,South India,Desktop,Image,18,71499,10,0.0672467541462009,4808,1.3,6250.400000000001,0.07674223885968509,363,284,0.98864
2025-10-13,Google,18-25,South India,Mobile,Image,6,94405,10,0.048502651919000835,4578,0.9,4120.2,0.11534512353833185,521,285,0.9886
2025-10-14,Google,36-50,North India,Mobile,Image,9,77981,10,0.03843375663321669,2997,0.9,2697.3,0.118077134883208,348,286,0.98856
2025-10-15,Google,26-35,West India,Desktop,Text,11,38759,10,0.050864000584882406,1971,0.9,1773.9,0.1293628297040468,251,287,0.98852
2025-10-16,Google,36-50,South India,Mobile,Video,22,21185,10,0.07695553867757414,1630,0.9,1467.0,0.1364550072683524,219,288,0.98848
2025-10-17,Instagram,18-25,North India,Mobile,Text,17,74983,10,0.03819081428967648,2863,1.3,3721.9,0.05185223090167658,146,289,0.98844
2025-10-18,Google,36-50,South India,Mobile,Image,22,35699,10,0.028451531507684737,1015,0.9,913.5,0.07295353221161241,73,290,0.9884
2025-10-19,Google,26-35,South India,Mobile,Text,5,74490,10,0.022535362981814827,1678,0.9,1510.2,0.1551741355531399,256,291,0.98836
2025-10-20,Instagram,36-50,West India,Mobile,Text,19,54739,10,0.09187115511254816,5028,1.3,6536.400000000001,0.0621127847609858,308,292,0.98832
2025-10-21,Google,18-25,South India,Desktop,Text,20,56631,10,0.02983481735993153,1689,0.9,1520.1000000000001,0.13269750712570927,221,293,0.98828
2025-10-22,Google,18-25,South India,Desktop,Video,7,18945,10,0.05422418363313515,1027,0.9,924.3000000000001,0.1025017345578194,103,294,0.98824
2025-10-23,Google,36-50,West India,Mobile,Text,4,39294,10,0.05130641194682534,2016,0.9,1814.4,0.11974688518686516,238,295,0.9882
2025-10-24,Instagram,26-35,West India,Mobile,Text,2,13920,10,0.058790132130168336,818,1.3,1063.4,0.04332528384554983,34,296,0.98816
2025-10-25,Google,36-50,West India,Mobile,Text,1,96520,10,0.03173021922092743,3062,0.9,2755.8,0.05867977287132304,176,297,0.98812
2025-10-26,Instagram,26-35,West India,Mobile,Text,21,54609,10,0.1270052773987056,6935,1.3,9015.5,0.08263545365385234,566,298,0.98808
2025-10-27,Google,26-35,North India,Mobile,Text,5,72096,10,0.05390946499594003,3886,0.9,3497.4,0.09055653937577654,346,299,0.98804
2025-10-28,Google,36-50,North India,Mobile,Text,6,81925,10,0.04072080654615977,3336,0.9,3002.4,0.07220111758978637,237,300,0.988
2025-10-29,Google,26-35,North India,Desktop,Text,7,63358,10,0.041268658525099276,2614,0.9,2352.6,0.09713602085517234,249,301,0.98796
2025-10-30,Google,18-25,South India,Mobile,Image,3,25265,10,0.05439651454185953,1374,0.9,1236.6000000000001,0.0941069548349256,127,302,0.98792
2025-10-31,Instagram,36-50,West India,Desktop,Text,11,74251,10,0.08975189826184374,6664,1.3,8663.2,0.11473423454152515,754,303,0.98788
2025-11-01,Instagram,26-35,West India,Mobile,Text,23,85604,11,0.0407444093066461,3487,1.3,4533.1,0.09483363783644207,325,304,0.98784
2025-11-02,Instagram,18-25,North India,Mobile,Video,11,10438,11,0.10086466079366621,1052,1.3,1367.6000000000001,0.15813543994764387,163,305,0.9878
2025-11-03,Google,36-50,South India,Mobile,Image,16,71779,11,0.07590860141045211,5448,0.9,4903.2,0.11037076002714613,593,306,0.98776
2025-11-04,Google,18-25,South India,Mobile,Text,21,29629,11,0.07469715383516974,2213,0.9,1991.7,0.15213386793835873,331,307,0.98772
2025-11-05,Instagram,18-25,South India,Desktop,Video,21,63442,11,0.033153141543990454,2103,1.3,2733.9,0.1234181364502778,255,308,0.98768
2025-11-06,Google,18-25,North India,Mobile,Text,18,5085,11,0.04078630363104635,207,0.9,186.3,0.06713451133138587,12,309,0.98764
2025-11-07,Google,26-35,South India,Mobile,Text,8,83926,11,0.05076903045220255,4260,0.9,3834.0,0.11032242883410835,463,310,0.9876
2025-11-08,Google,36-50,South India,Mobile,Text,11,25513,11,0.06082671761007961,1551,0.9,1395.9,0.1040506742297984,158,311,0.98756
2025-11-09,Google,36-50,South India,Mobile,Text,20,61084,11,0.06615054628729274,4040,0.9,3636.0,0.10521903780355552,419,312,0.98752
2025-11-10,Instagram,26-35,West India,Mobile,Text,16,87230,11,0.06731019648260214,5871,1.3,7632.3,0.12873948082263,745,313,0.98748
2025-11-11,Instagram,36-50,North India,Mobile,Video,22,64605,11,0.10323123012651912,6669,1.3,8669.7,0.13954004438114967,918,314,0.98744
2025-11-12,Instagram,18-25,West India,Desktop,Text,9,62666,11,0.05756309625331241,3607,1.3,4689.1,0.13934658960704197,495,315,0.9874
2025-11-13,Google,36-50,West India,Desktop,Video,18,81420,11,0.07397329673351855,6022,0.9,5419.8,0.1520082932009957,903,316,0.98736
2025-11-14,Google,26-35,North India,Mobile,Text,10,69412,11,0.053013162482633276,3679,0.9,3311.1,0.03475331433987353,125,317,0.98732
2025-11-15,Google,18-25,West India,Mobile,Video,19,92743,11,0.07876330748107323,7304,0.9,6573.6,0.1942261154008358,1399,318,0.98728
2025-11-16,Google,26-35,South India,Mobile,Image,21,52178,11,0.07537352480815214,3932,0.9,3538.8,0.173326811875048,672,319,0.98724
2025-11-17,Google,18-25,South India,Mobile,Text,23,72092,11,0.05834530763561097,4206,0.9,3785.4,0.043794447656995666,181,320,0.9872
2025-11-18,Instagram,18-25,South India,Desktop,Image,12,87027,11,0.03811162339980462,3316,1.3,4310.8,0.06329380662101076,206,321,0.98716
2025-11-19,Instagram,36-50,South India,Desktop,Image,3,39009,11,0.05054275675099905,1971,1.3,2562.3,0.129678825654606,251,322,0.98712
2025-11-20,Google,18-25,North India,Mobile,Image,14,64976,11,0.0539816358512553,3507,0.9,3156.3,0.04369939152593659,151,323,0.98708
2025-11-21,Instagram,26-35,West India,Mobile,Text,11,33225,11,0.04794778975442048,1593,1.3,2070.9,0.08292898942286622,130,324,0.98704
2025-11-22,Instagram,36-50,West India,Desktop,Image,23,39437,11,0.05491998263157711,2165,1.3,2814.5,0.17655049073095877,377,325,0.987
2025-11-23,Instagram,26-35,South India,Desktop,Video,9,71935,11,0.08671599099047402,6237,1.3,8108.1,0.08472903246343537,521,326,0.98696
2025-11-24,Instagram,18-25,South India,Mobile,Text,21,14648,11,0.08931196615374182,1308,1.3,1700.4,0.06437794326146862,82,327,0.98692
2025-11-25,Google,26-35,West India,Mobile,Image,6,97423,11,0.05627379307441496,5482,0.9,4933.8,0.13468877341289098,728,328,0.98688
2025-11-26,Google,26-35,North India,Mobile,Text,23,43936,11,0.05483799560882596,2409,0.9,2168.1,0.03727173653319967,87,329,0.98684
2025-11-27,Google,18-25,West India,Desktop,Image,1,41263,11,0.06100663095967971,2517,0.9,2265.3,0.1548960626116769,383,330,0.9868
2025-11-28,Instagram,36-50,South India,Mobile,Video,20,49373,11,0.07219379894352862,3564,1.3,4633.2,0.0895809569882756,314,331,0.98676
2025-11-29,Google,26-35,South India,Desktop,Text,6,53814,11,0.03397566968879578,1828,0.9,1645.2,0.10698044007928659,192,332,0.98672
